Video,Quality,Status,TimeStall,Eid,Date,Time,Category
Baur2Ypgd60,"hd2160,",3,11.385993,3m24auglte,24/08/2022,17:25:43,buffering
Baur2Ypgd60,"hd1080,",1,11.41983282,3m24auglte,24/08/2022,17:25:50,playing
Baur2Ypgd60,"unknown,",-1,0,3m24auglte,24/08/2022,17:28:54,unstarted
Baur2Ypgd60,"unknown,",3,0,3m24auglte,24/08/2022,17:28:54,buffering
Baur2Ypgd60,"hd2160,",-1,0,3m24auglte,24/08/2022,17:28:55,unstarted
jAa58N4Jlos,"unknown,",-1,0,i25aug,25/08/2022,10:11:29,unstarted
jAa58N4Jlos,"unknown,",3,0,i25aug,25/08/2022,10:11:29,buffering
jAa58N4Jlos,"hd2160,",1,0.024944897,i25aug,25/08/2022,10:11:30,playing
jAa58N4Jlos,"hd2160,",0,217.621,i25aug,25/08/2022,10:15:08,ended
JMbBjKnUoC4,"unknown,",3,0,2i25auglte,25/08/2022,10:16:20,buffering
JMbBjKnUoC4,"unknown,",-1,0,2i25auglte,25/08/2022,10:16:20,unstarted
JMbBjKnUoC4,"hd2160,",1,0.049349053,2i25auglte,25/08/2022,10:16:21,playing
JMbBjKnUoC4,"hd2160,",0,390.601,2i25auglte,25/08/2022,10:22:52,ended
Baur2Ypgd60,"unknown,",3,0,p25auglte,25/08/2022,10:45:22,buffering
Baur2Ypgd60,"unknown,",-1,0,p25auglte,25/08/2022,10:45:22,unstarted
Baur2Ypgd60,"hd2160,",1,0.053607168,p25auglte,25/08/2022,10:45:24,playing
Baur2Ypgd60,"hd2160,",0,204.941,p25auglte,25/08/2022,10:48:49,ended
9ZfN87gSjvI,"unknown,",3,0,2p23auglte,25/08/2022,10:49:51,buffering
9ZfN87gSjvI,"unknown,",-1,0,2p23auglte,25/08/2022,10:49:51,unstarted
9ZfN87gSjvI,"hd2160,",1,0.073397943,2p23auglte,25/08/2022,10:49:53,playing
9ZfN87gSjvI,"hd1440,",0,257.241,2p23auglte,25/08/2022,10:54:10,ended
9ZfN87gSjvI,"unknown,",-1,0,a25auglte,25/08/2022,10:58:21,unstarted
9ZfN87gSjvI,"unknown,",3,0,a25auglte,25/08/2022,10:58:21,buffering
9ZfN87gSjvI,"hd1080,",1,0.032201156,a25auglte,25/08/2022,10:58:24,playing
9ZfN87gSjvI,"hd1080,",0,257.241,a25auglte,25/08/2022,11:02:42,ended
jAa58N4Jlos,"unknown,",-1,0,3a25auglte,25/08/2022,11:11:24,unstarted
jAa58N4Jlos,"unknown,",3,0,3a25auglte,25/08/2022,11:11:24,buffering
jAa58N4Jlos,"hd1440,",1,0.021204229,3a25auglte,25/08/2022,11:11:26,playing
jAa58N4Jlos,"hd2160,",2,79.287091,3a25auglte,25/08/2022,11:12:46,paused
Baur2Ypgd60,"unknown,",-1,0,4a23auglte,25/08/2022,11:20:31,unstarted
Baur2Ypgd60,"unknown,",3,0,4a23auglte,25/08/2022,11:20:31,buffering
Baur2Ypgd60,"hd1080,",-1,0,4a23auglte,25/08/2022,11:20:32,unstarted
Baur2Ypgd60,"hd1080,",1,0.023595032,4a23auglte,25/08/2022,11:20:40,playing
Baur2Ypgd60,"hd1440,",0,204.941,4a23auglte,25/08/2022,11:24:05,ended
Baur2Ypgd60,"unknown,",-1,0,4a23auglte,25/08/2022,11:24:07,unstarted
Baur2Ypgd60,"unknown,",3,0,4a23auglte,25/08/2022,11:24:07,buffering
Baur2Ypgd60,"hd1080,",-1,0,4a23auglte,25/08/2022,11:24:08,unstarted
9ZfN87gSjvI,"unknown,",-1,0,m25auglte,25/08/2022,11:34:42,unstarted
9ZfN87gSjvI,"unknown,",3,0,m25auglte,25/08/2022,11:34:42,buffering
9ZfN87gSjvI,"hd1080,",1,0.045769044,m25auglte,25/08/2022,11:34:43,playing
9ZfN87gSjvI,"hd2160,",0,257.241,m25auglte,25/08/2022,11:39:00,ended
Baur2Ypgd60,"unknown,",-1,0,2m25auglte,25/08/2022,11:40:09,unstarted
Baur2Ypgd60,"unknown,",3,0,2m25auglte,25/08/2022,11:40:09,buffering
Baur2Ypgd60,"hd2160,",1,0.030392032,2m25auglte,25/08/2022,11:40:10,playing
Baur2Ypgd60,"hd2160,",3,12.025196,2m25auglte,25/08/2022,11:40:22,buffering
Baur2Ypgd60,"hd2160,",1,12.08907102,2m25auglte,25/08/2022,11:40:22,playing
Baur2Ypgd60,"hd2160,",3,15.26249,2m25auglte,25/08/2022,11:40:25,buffering
Baur2Ypgd60,"hd2160,",1,15.51380003,2m25auglte,25/08/2022,11:40:30,playing
Baur2Ypgd60,"hd1080,",3,16.309723,2m25auglte,25/08/2022,11:40:31,buffering
Baur2Ypgd60,"hd1080,",1,16.37697193,2m25auglte,25/08/2022,11:40:31,playing
Baur2Ypgd60,"unknown,",3,0,2m25auglte,25/08/2022,11:42:32,buffering
Baur2Ypgd60,"unknown,",-1,0,2m25auglte,25/08/2022,11:42:32,unstarted
Baur2Ypgd60,"hd2160,",-1,0,2m25auglte,25/08/2022,11:42:33,unstarted
Baur2Ypgd60,"hd2160,",1,0.005205783,2m25auglte,25/08/2022,11:42:35,playing
Baur2Ypgd60,"hd2160,",2,1.244059,2m25auglte,25/08/2022,11:42:36,paused
Baur2Ypgd60,"hd2160,",1,168.734042,2m25auglte,25/08/2022,11:42:45,playing
Baur2Ypgd60,"hd2160,",3,203.169782,2m25auglte,25/08/2022,11:43:21,buffering
9ZfN87gSjvI,"unknown,",3,0,3m25auglte,25/08/2022,11:44:02,buffering
9ZfN87gSjvI,"unknown,",-1,0,3m25auglte,25/08/2022,11:44:02,unstarted
9ZfN87gSjvI,"hd2160,",1,0.032882147,3m25auglte,25/08/2022,11:44:04,playing
9ZfN87gSjvI,"hd2160,",3,124.661152,3m25auglte,25/08/2022,11:46:08,buffering
9ZfN87gSjvI,"hd720,",1,124.9146671,3m25auglte,25/08/2022,11:46:22,playing
9ZfN87gSjvI,"hd1440,",0,257.241,3m25auglte,25/08/2022,11:48:35,ended
Baur2Ypgd60,"unknown,",-1,0,5p,25/08/2022,17:21:26,unstarted
Baur2Ypgd60,"unknown,",3,0,5p,25/08/2022,17:21:26,buffering
Baur2Ypgd60,"hd1080,",1,0.074667994,5p,25/08/2022,17:21:27,playing
Baur2Ypgd60,"hd2160,",0,204.941,5p,25/08/2022,17:24:52,ended
JMbBjKnUoC4,"unknown,",-1,0,4c,25/08/2022,17:26:05,unstarted
JMbBjKnUoC4,"unknown,",3,0,4c,25/08/2022,17:26:05,buffering
JMbBjKnUoC4,"hd2160,",1,0.101156939,4c,25/08/2022,17:26:07,playing
JMbBjKnUoC4,"unknown,",3,0,4c,25/08/2022,17:26:25,buffering
JMbBjKnUoC4,"unknown,",-1,0,4c,25/08/2022,17:26:25,unstarted
JMbBjKnUoC4,"hd2160,",1,0.021978114,4c,25/08/2022,17:26:26,playing
JMbBjKnUoC4,"hd2160,",2,205.658037,4c,25/08/2022,17:29:32,paused
Baur2Ypgd60,"unknown,",-1,0,5m3,25/08/2022,17:39:39,unstarted
Baur2Ypgd60,"unknown,",3,0,5m3,25/08/2022,17:39:39,buffering
Baur2Ypgd60,"hd2160,",1,0.040870095,5m3,25/08/2022,17:39:40,playing
Baur2Ypgd60,"unknown,",3,0,4m3,25/08/2022,17:39:43,buffering
Baur2Ypgd60,"unknown,",-1,0,4m3,25/08/2022,17:39:43,unstarted
Baur2Ypgd60,"hd1080,",1,0.065567949,4m3,25/08/2022,17:39:44,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m3,25/08/2022,17:43:05,ended
Baur2Ypgd60,"hd2160,",0,204.941,4m3,25/08/2022,17:43:09,ended
Baur2Ypgd60,"unknown,",3,0,5m26,26/08/2022,11:54:13,buffering
Baur2Ypgd60,"unknown,",-1,0,5m26,26/08/2022,11:54:13,unstarted
Baur2Ypgd60,"hd2160,",1,0.029428897,5m26,26/08/2022,11:54:14,playing
Baur2Ypgd60,"unknown,",3,0,4m26,26/08/2022,11:54:23,buffering
Baur2Ypgd60,"unknown,",-1,0,4m26,26/08/2022,11:54:23,unstarted
Baur2Ypgd60,"hd2160,",1,0.283494063,4m26,26/08/2022,11:54:25,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m26,26/08/2022,11:57:40,ended
Baur2Ypgd60,"hd2160,",0,204.941,4m26,26/08/2022,11:57:50,ended
JMbBjKnUoC4,"unknown,",-1,0,4m226,26/08/2022,11:59:37,unstarted
JMbBjKnUoC4,"unknown,",3,0,4m226,26/08/2022,11:59:37,buffering
JMbBjKnUoC4,"hd2160,",1,0.064789063,4m226,26/08/2022,11:59:38,playing
JMbBjKnUoC4,"unknown,",-1,0,5m226,26/08/2022,11:59:41,unstarted
JMbBjKnUoC4,"unknown,",3,0,5m226,26/08/2022,11:59:41,buffering
JMbBjKnUoC4,"hd2160,",1,0.048491107,5m226,26/08/2022,11:59:42,playing
JMbBjKnUoC4,"hd2160,",3,27.954467,5m226,26/08/2022,12:00:10,buffering
JMbBjKnUoC4,"hd2160,",1,28.20790293,5m226,26/08/2022,12:00:13,playing
JMbBjKnUoC4,"hd2160,",3,37.013637,5m226,26/08/2022,12:00:22,buffering
JMbBjKnUoC4,"hd2160,",1,37.28083304,5m226,26/08/2022,12:01:04,playing
JMbBjKnUoC4,"hd1080,",3,89.84063,4m226,26/08/2022,12:01:08,buffering
JMbBjKnUoC4,"hd1080,",1,90.03094697,4m226,26/08/2022,12:01:10,playing
JMbBjKnUoC4,"hd2160,",0,390.601,4m226,26/08/2022,12:06:11,ended
JMbBjKnUoC4,"hd2160,",0,390.601,5m226,26/08/2022,12:06:58,ended
Baur2Ypgd60,"unknown,",-1,0,4a26,26/08/2022,12:11:27,unstarted
Baur2Ypgd60,"unknown,",3,0,4a26,26/08/2022,12:11:27,buffering
Baur2Ypgd60,"unknown,",-1,0,5a26,26/08/2022,12:11:28,unstarted
Baur2Ypgd60,"unknown,",3,0,5a26,26/08/2022,12:11:28,buffering
Baur2Ypgd60,"hd2160,",1,0.079662949,4a26,26/08/2022,12:11:28,playing
Baur2Ypgd60,"hd2160,",1,0.025579918,5a26,26/08/2022,12:11:29,playing
Baur2Ypgd60,"hd2160,",3,4.261055,4a26,26/08/2022,12:11:32,buffering
Baur2Ypgd60,"hd2160,",1,4.421500135,4a26,26/08/2022,12:11:33,playing
Baur2Ypgd60,"hd2160,",3,8.063677,4a26,26/08/2022,12:11:37,buffering
Baur2Ypgd60,"hd2160,",1,8.253000166,4a26,26/08/2022,12:11:37,playing
Baur2Ypgd60,"hd2160,",0,204.941,5a26,26/08/2022,12:14:54,ended
Baur2Ypgd60,"hd2160,",0,204.941,4a26,26/08/2022,12:14:54,ended
Baur2Ypgd60,"unknown,",3,0,4o26,26/08/2022,13:26:03,buffering
Baur2Ypgd60,"unknown,",-1,0,4o26,26/08/2022,13:26:03,unstarted
Baur2Ypgd60,"unknown,",-1,0,5o26,26/08/2022,13:26:04,unstarted
Baur2Ypgd60,"unknown,",3,0,5o26,26/08/2022,13:26:04,buffering
Baur2Ypgd60,"hd2160,",1,0.021790084,4o26,26/08/2022,13:26:04,playing
Baur2Ypgd60,"hd2160,",1,0.062520783,5o26,26/08/2022,13:26:05,playing
Baur2Ypgd60,"hd1440,",3,16.381074,4o26,26/08/2022,13:26:20,buffering
Baur2Ypgd60,"hd1440,",1,16.55850011,4o26,26/08/2022,13:26:21,playing
Baur2Ypgd60,"hd1440,",3,23.816975,4o26,26/08/2022,13:26:29,buffering
Baur2Ypgd60,"hd1440,",1,23.99649978,4o26,26/08/2022,13:26:32,playing
Baur2Ypgd60,"hd2160,",0,204.941,5o26,26/08/2022,13:29:30,ended
Baur2Ypgd60,"hd1080,",0,204.941,4o26,26/08/2022,13:29:33,ended
JMbBjKnUoC4,"unknown,",-1,0,5pe26,26/08/2022,13:32:14,unstarted
JMbBjKnUoC4,"unknown,",3,0,5pe26,26/08/2022,13:32:14,buffering
JMbBjKnUoC4,"hd2160,",1,0.065023088,5pe26,26/08/2022,13:32:15,playing
JMbBjKnUoC4,"unknown,",3,0,4pe26,26/08/2022,13:32:16,buffering
JMbBjKnUoC4,"unknown,",-1,0,4pe26,26/08/2022,13:32:16,unstarted
JMbBjKnUoC4,"hd1440,",1,0.043318897,4pe26,26/08/2022,13:32:22,playing
JMbBjKnUoC4,"hd720,",3,99.761133,4pe26,26/08/2022,13:34:02,buffering
JMbBjKnUoC4,"hd720,",1,100.0065,4pe26,26/08/2022,13:34:02,playing
JMbBjKnUoC4,"hd1080,",3,129.805791,4pe26,26/08/2022,13:34:33,buffering
JMbBjKnUoC4,"hd1080,",1,130.0422991,4pe26,26/08/2022,13:35:02,playing
JMbBjKnUoC4,"hd2160,",3,385.246725,5pe26,26/08/2022,13:38:42,buffering
JMbBjKnUoC4,"hd2160,",0,390.601,4pe26,26/08/2022,13:39:23,ended
9ZfN87gSjvI,"unknown,",-1,0,4ocro26,26/08/2022,13:43:55,unstarted
9ZfN87gSjvI,"unknown,",3,0,4ocro26,26/08/2022,13:43:55,buffering
9ZfN87gSjvI,"unknown,",-1,0,5ocro26,26/08/2022,13:43:56,unstarted
9ZfN87gSjvI,"unknown,",3,0,5ocro26,26/08/2022,13:43:56,buffering
9ZfN87gSjvI,"hd1080,",1,0.060481042,4ocro26,26/08/2022,13:43:57,playing
9ZfN87gSjvI,"hd2160,",1,0.031320939,5ocro26,26/08/2022,13:43:57,playing
9ZfN87gSjvI,"hd1080,",0,257.241,4ocro26,26/08/2022,13:48:14,ended
9ZfN87gSjvI,"hd2160,",0,257.241,5ocro26,26/08/2022,13:48:14,ended
jAa58N4Jlos,"unknown,",3,0,4ps26,26/08/2022,13:50:31,buffering
jAa58N4Jlos,"unknown,",-1,0,4ps26,26/08/2022,13:50:31,unstarted
jAa58N4Jlos,"unknown,",-1,0,5ps26,26/08/2022,13:50:30,unstarted
jAa58N4Jlos,"unknown,",3,0,5ps26,26/08/2022,13:50:30,buffering
jAa58N4Jlos,"hd1080,",1,0.105845809,4ps26,26/08/2022,13:50:32,playing
jAa58N4Jlos,"hd1440,",3,3.762128,4ps26,26/08/2022,13:50:36,buffering
jAa58N4Jlos,"hd1440,",1,3.967499939,4ps26,26/08/2022,13:50:38,playing
jAa58N4Jlos,"hd1440,",1,0.021509021,5ps26,26/08/2022,13:50:40,playing
jAa58N4Jlos,"hd1080,",0,217.621,4ps26,26/08/2022,13:54:12,ended
jAa58N4Jlos,"hd2160,",0,217.621,5ps26,26/08/2022,13:54:18,ended
jAa58N4Jlos,"hd1080,",2,0,4ps26,26/08/2022,13:54:20,paused
jAa58N4Jlos,"hd1080,",1,0.032000065,4ps26,26/08/2022,13:54:20,playing
jAa58N4Jlos,"hd1080,",3,0,4ps26,26/08/2022,13:54:20,buffering
jAa58N4Jlos,"hd1080,",1,0.108254168,4ps26,26/08/2022,13:54:21,playing
jAa58N4Jlos,"hd1080,",2,0,4ps26,26/08/2022,13:54:21,paused
JMbBjKnUoC4,"unknown,",3,0,5oi26,26/08/2022,14:26:15,buffering
JMbBjKnUoC4,"unknown,",-1,0,5oi26,26/08/2022,14:26:15,unstarted
JMbBjKnUoC4,"unknown,",-1,0,4oi26,26/08/2022,14:26:16,unstarted
JMbBjKnUoC4,"unknown,",3,0,4oi26,26/08/2022,14:26:16,buffering
JMbBjKnUoC4,"hd2160,",1,0.122560029,5oi26,26/08/2022,14:26:16,playing
JMbBjKnUoC4,"hd1440,",1,0.036779093,4oi26,26/08/2022,14:26:18,playing
JMbBjKnUoC4,"hd2160,",3,375.834875,5oi26,26/08/2022,14:32:34,buffering
JMbBjKnUoC4,"hd2160,",2,377.721083,4oi26,26/08/2022,14:32:36,paused
JMbBjKnUoC4,"unknown,",3,0,4ai26,26/08/2022,14:59:15,buffering
JMbBjKnUoC4,"unknown,",-1,0,4ai26,26/08/2022,14:59:15,unstarted
JMbBjKnUoC4,"hd2160,",1,0.078013949,4ai26,26/08/2022,14:59:17,playing
JMbBjKnUoC4,"unknown,",3,0,5ai26,26/08/2022,14:59:17,buffering
JMbBjKnUoC4,"unknown,",-1,0,5ai26,26/08/2022,14:59:17,unstarted
JMbBjKnUoC4,"hd2160,",1,0.016784063,5ai26,26/08/2022,14:59:18,playing
JMbBjKnUoC4,"hd2160,",0,390.601,4ai26,26/08/2022,15:05:48,ended
JMbBjKnUoC4,"hd2160,",0,390.601,5ai26,26/08/2022,15:05:49,ended
Baur2Ypgd60,"unknown,",3,0,5my26,26/08/2022,15:38:03,buffering
Baur2Ypgd60,"unknown,",-1,0,5my26,26/08/2022,15:38:02,unstarted
Baur2Ypgd60,"hd2160,",1,0.018749063,5my26,26/08/2022,15:38:04,playing
Baur2Ypgd60,"unknown,",-1,0,4my26,26/08/2022,15:38:04,unstarted
Baur2Ypgd60,"unknown,",3,0,4my26,26/08/2022,15:38:04,buffering
Baur2Ypgd60,"hd2160,",1,0.110943011,4my26,26/08/2022,15:38:06,playing
Baur2Ypgd60,"hd2160,",0,204.941,5my26,26/08/2022,15:41:29,ended
Baur2Ypgd60,"hd2160,",0,204.941,4my26,26/08/2022,15:41:31,ended
JMbBjKnUoC4,"unknown,",-1,0,5mr26,26/08/2022,15:47:20,unstarted
JMbBjKnUoC4,"unknown,",3,0,5mr26,26/08/2022,15:47:20,buffering
JMbBjKnUoC4,"hd2160,",1,0.060651868,5mr26,26/08/2022,15:47:21,playing
JMbBjKnUoC4,"unknown,",-1,0,4mr26,26/08/2022,15:47:21,unstarted
JMbBjKnUoC4,"unknown,",3,0,4mr26,26/08/2022,15:47:21,buffering
JMbBjKnUoC4,"hd2160,",1,0.14095387,4mr26,26/08/2022,15:47:23,playing
JMbBjKnUoC4,"hd2160,",3,388.293751,5mr26,26/08/2022,15:53:51,buffering
JMbBjKnUoC4,"hd1440,",2,388.418176,4mr26,26/08/2022,15:53:51,paused
JMbBjKnUoC4,"unknown,",3,0,5m27,27/08/2022,13:38:24,buffering
JMbBjKnUoC4,"unknown,",-1,0,5m27,27/08/2022,13:38:24,unstarted
JMbBjKnUoC4,"hd2160,",1,0.019428969,5m27,27/08/2022,13:38:25,playing
JMbBjKnUoC4,"unknown,",-1,0,4m27,27/08/2022,13:38:29,unstarted
JMbBjKnUoC4,"unknown,",3,0,4m27,27/08/2022,13:38:29,buffering
JMbBjKnUoC4,"hd1440,",1,0.103208021,4m27,27/08/2022,13:38:30,playing
JMbBjKnUoC4,"hd2160,",0,390.601,5m27,27/08/2022,13:44:56,ended
JMbBjKnUoC4,"hd2160,",2,390.268519,4m27,27/08/2022,13:45:01,paused
Baur2Ypgd60,"unknown,",-1,0,4m227,27/08/2022,13:46:13,unstarted
Baur2Ypgd60,"unknown,",3,0,4m227,27/08/2022,13:46:13,buffering
Baur2Ypgd60,"hd2160,",1,0.064469897,4m227,27/08/2022,13:46:14,playing
Baur2Ypgd60,"unknown,",-1,0,5m227,27/08/2022,13:46:10,unstarted
Baur2Ypgd60,"unknown,",3,0,5m227,27/08/2022,13:46:10,buffering
Baur2Ypgd60,"hd2160,",1,0.027967846,5m227,27/08/2022,13:46:12,playing
Baur2Ypgd60,"hd2160,",3,4.26061,4m227,27/08/2022,13:46:18,buffering
Baur2Ypgd60,"hd2160,",1,4.43726099,4m227,27/08/2022,13:46:24,playing
Baur2Ypgd60,"hd2160,",3,8.075498,4m227,27/08/2022,13:46:27,buffering
Baur2Ypgd60,"hd2160,",1,8.275375042,4m227,27/08/2022,13:46:50,playing
Baur2Ypgd60,"hd2160,",3,11.281215,4m227,27/08/2022,13:46:53,buffering
Baur2Ypgd60,"large,",2,11.460167,4m227,27/08/2022,13:47:09,paused
Baur2Ypgd60,"large,",1,11.47016699,4m227,27/08/2022,13:47:11,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m227,27/08/2022,13:49:37,ended
Baur2Ypgd60,"hd1440,",0,204.941,4m227,27/08/2022,13:50:26,ended
jAa58N4Jlos,"unknown,",3,0,5a27,27/08/2022,13:56:27,buffering
jAa58N4Jlos,"unknown,",-1,0,5a27,27/08/2022,13:56:26,unstarted
jAa58N4Jlos,"hd2160,",1,0.047068126,5a27,27/08/2022,13:56:28,playing
jAa58N4Jlos,"unknown,",-1,0,4a27,27/08/2022,13:56:31,unstarted
jAa58N4Jlos,"unknown,",3,0,4a27,27/08/2022,13:56:31,buffering
jAa58N4Jlos,"hd1080,",1,0.077958949,4a27,27/08/2022,13:56:33,playing
jAa58N4Jlos,"hd2160,",0,217.621,5a27,27/08/2022,14:00:05,ended
jAa58N4Jlos,"hd2160,",0,217.621,4a27,27/08/2022,14:00:11,ended
9ZfN87gSjvI,"unknown,",3,0,5p27,27/08/2022,14:01:21,buffering
9ZfN87gSjvI,"unknown,",-1,0,5p27,27/08/2022,14:01:21,unstarted
9ZfN87gSjvI,"unknown,",-1,0,4p27,27/08/2022,14:01:24,unstarted
9ZfN87gSjvI,"unknown,",3,0,4p27,27/08/2022,14:01:24,buffering
9ZfN87gSjvI,"hd2160,",1,0.033476156,5p27,27/08/2022,14:01:22,playing
9ZfN87gSjvI,"hd2160,",1,0.21044101,4p27,27/08/2022,14:01:26,playing
9ZfN87gSjvI,"hd2160,",0,257.241,5p27,27/08/2022,14:05:39,ended
9ZfN87gSjvI,"hd1080,",0,257.241,4p27,27/08/2022,14:05:44,ended
Baur2Ypgd60,"unknown,",3,0,5ps27,27/08/2022,14:07:05,buffering
Baur2Ypgd60,"unknown,",-1,0,5ps27,27/08/2022,14:07:05,unstarted
Baur2Ypgd60,"hd2160,",1,0.084188779,5ps27,27/08/2022,14:07:06,playing
Baur2Ypgd60,"unknown,",3,0,4ps27,27/08/2022,14:07:09,buffering
Baur2Ypgd60,"unknown,",-1,0,4ps27,27/08/2022,14:07:09,unstarted
Baur2Ypgd60,"hd1080,",1,0.032955908,4ps27,27/08/2022,14:07:10,playing
Baur2Ypgd60,"hd2160,",0,204.941,5ps27,27/08/2022,14:10:31,ended
Baur2Ypgd60,"hd1440,",0,204.941,4ps27,27/08/2022,14:10:35,ended
JMbBjKnUoC4,"unknown,",-1,0,5or27,27/08/2022,15:21:14,unstarted
JMbBjKnUoC4,"unknown,",3,0,5or27,27/08/2022,15:21:14,buffering
JMbBjKnUoC4,"unknown,",3,0,4or27,27/08/2022,15:21:18,buffering
JMbBjKnUoC4,"unknown,",-1,0,4or27,27/08/2022,15:21:18,unstarted
JMbBjKnUoC4,"hd2160,",1,0.074329099,5or27,27/08/2022,15:21:15,playing
JMbBjKnUoC4,"hd1440,",1,0.074845063,4or27,27/08/2022,15:21:20,playing
JMbBjKnUoC4,"hd2160,",0,390.601,5or27,27/08/2022,15:27:46,ended
JMbBjKnUoC4,"hd2160,",0,390.601,4or27,27/08/2022,15:27:51,ended
Baur2Ypgd60,"unknown,",3,0,5au27,27/08/2022,15:40:21,buffering
Baur2Ypgd60,"unknown,",-1,0,5au27,27/08/2022,15:40:21,unstarted
Baur2Ypgd60,"hd2160,",1,0.027550032,5au27,27/08/2022,15:40:22,playing
Baur2Ypgd60,"hd2160,",0,204.941,5au27,27/08/2022,15:43:47,ended
JMbBjKnUoC4,"unknown,",3,0,5o29,29/08/2022,12:25:11,buffering
JMbBjKnUoC4,"unknown,",-1,0,5o29,29/08/2022,12:25:11,unstarted
JMbBjKnUoC4,"unknown,",-1,0,4o29,29/08/2022,12:25:14,unstarted
JMbBjKnUoC4,"unknown,",3,0,4o29,29/08/2022,12:25:14,buffering
JMbBjKnUoC4,"hd2160,",1,0.072984994,5o29,29/08/2022,12:25:13,playing
JMbBjKnUoC4,"hd1440,",1,0.16750096,4o29,29/08/2022,12:25:16,playing
JMbBjKnUoC4,"hd2160,",3,106.330726,4o29,29/08/2022,12:27:03,buffering
JMbBjKnUoC4,"hd1080,",1,106.5512799,4o29,29/08/2022,12:27:43,playing
JMbBjKnUoC4,"hd1080,",3,109.783119,4o29,29/08/2022,12:27:46,buffering
JMbBjKnUoC4,"hd1080,",1,110.0182021,4o29,29/08/2022,12:27:52,playing
JMbBjKnUoC4,"large,",3,113.964195,4o29,29/08/2022,12:27:56,buffering
JMbBjKnUoC4,"large,",1,114.035075,4o29,29/08/2022,12:27:56,playing
JMbBjKnUoC4,"hd1440,",2,227.720608,4o29,29/08/2022,12:29:50,paused
JMbBjKnUoC4,"hd1440,",1,227.921787,4o29,29/08/2022,12:29:54,playing
JMbBjKnUoC4,"hd2160,",0,390.601,5o29,29/08/2022,12:31:43,ended
JMbBjKnUoC4,"hd2160,",0,390.601,4o29,29/08/2022,12:32:38,ended
Baur2Ypgd60,"unknown,",-1,0,5or29,29/08/2022,12:33:55,unstarted
Baur2Ypgd60,"unknown,",3,0,5or29,29/08/2022,12:33:55,buffering
Baur2Ypgd60,"hd2160,",1,0.040718011,5or29,29/08/2022,12:33:56,playing
Baur2Ypgd60,"unknown,",-1,0,4or29,29/08/2022,12:33:59,unstarted
Baur2Ypgd60,"unknown,",3,0,4or29,29/08/2022,12:33:59,buffering
Baur2Ypgd60,"hd1080,",1,0.128272034,4or29,29/08/2022,12:34:00,playing
Baur2Ypgd60,"hd2160,",0,204.941,5or29,29/08/2022,12:37:21,ended
Baur2Ypgd60,"hd720,",0,204.941,4or29,29/08/2022,12:37:25,ended
jAa58N4Jlos,"unknown,",-1,0,5p29,29/08/2022,12:42:21,unstarted
jAa58N4Jlos,"unknown,",3,0,5p29,29/08/2022,12:42:21,buffering
jAa58N4Jlos,"hd1440,",1,0.019533042,5p29,29/08/2022,12:42:22,playing
jAa58N4Jlos,"unknown,",3,0,4p29,29/08/2022,12:42:25,buffering
jAa58N4Jlos,"unknown,",-1,0,4p29,29/08/2022,12:42:25,unstarted
jAa58N4Jlos,"hd1080,",1,0.079334939,4p29,29/08/2022,12:42:31,playing
jAa58N4Jlos,"hd1080,",-1,0.065335,4p29,29/08/2022,12:42:31,unstarted
jAa58N4Jlos,"hd2160,",0,217.621,5p29,29/08/2022,12:46:00,ended
jAa58N4Jlos,"hd2160,",0,217.621,4p29,29/08/2022,12:46:09,ended
Baur2Ypgd60,"unknown,",-1,0,5pr29,29/08/2022,13:33:24,unstarted
Baur2Ypgd60,"unknown,",3,0,5pr29,29/08/2022,13:33:24,buffering
Baur2Ypgd60,"hd2160,",1,0.067396969,5pr29,29/08/2022,13:33:25,playing
Baur2Ypgd60,"unknown,",-1,0,4pr29,29/08/2022,13:33:25,unstarted
Baur2Ypgd60,"unknown,",3,0,4pr29,29/08/2022,13:33:25,buffering
Baur2Ypgd60,"hd1080,",1,0.07276099,4pr29,29/08/2022,13:33:27,playing
Baur2Ypgd60,"hd2160,",0,204.941,5pr29,29/08/2022,13:36:50,ended
Baur2Ypgd60,"hd2160,",0,204.941,4pr29,29/08/2022,13:36:52,ended
Baur2Ypgd60,"unknown,",3,0,5i29,29/08/2022,18:50:21,buffering
Baur2Ypgd60,"unknown,",-1,0,5i29,29/08/2022,18:50:21,unstarted
Baur2Ypgd60,"hd2160,",1,0.059263804,5i29,29/08/2022,18:50:22,playing
Baur2Ypgd60,"unknown,",-1,0,4i29,29/08/2022,18:50:21,unstarted
Baur2Ypgd60,"unknown,",3,0,4i29,29/08/2022,18:50:21,buffering
Baur2Ypgd60,"hd2160,",1,0.08175796,4i29,29/08/2022,18:50:25,playing
Baur2Ypgd60,"hd2160,",0,204.941,5i29,29/08/2022,18:53:47,ended
Baur2Ypgd60,"hd2160,",0,204.941,4i29,29/08/2022,18:53:50,ended
JMbBjKnUoC4,"unknown,",-1,0,5ir29,29/08/2022,18:55:22,unstarted
JMbBjKnUoC4,"unknown,",3,0,5ir29,29/08/2022,18:55:22,buffering
JMbBjKnUoC4,"unknown,",-1,0,4ir29,29/08/2022,18:55:21,unstarted
JMbBjKnUoC4,"unknown,",3,0,4ir29,29/08/2022,18:55:21,buffering
