ID,Stall,Quality,Time,CQI1,CQI2,CQI3,cSTD CQI,cMajority,c25 P,c50 P,c75 P,RSRP1,RSRP2,RSRP3,pMajority,p25 P,p50 P,p75 P,RSRQ1,RSRQ2,RSRQ3,qMajority,q25 P,q50 P,q75 P,SNR1,SNR2,SNR3,sMajority,s25 P,s50 P,s75 P
I9aug,No,hd2160,18:30:07,5,5,11,2.828427125,5,5,5,8,-112,-112,-114,-112,-113,-112,-112,-8,-8,-13,-8,-10.5,-8,-8,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:08,5,11,11,2.828427125,11,8,11,11,-112,-114,-114,-114,-114,-114,-113,-8,-13,-13,-13,-13,-13,-10.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:09,11,11,13,0.9428090416,11,11,11,12,-114,-114,-110,-114,-114,-114,-112,-13,-13,-12,-13,-13,-13,-12.5,0,0,1,0,0,0,0.5
I9aug,No,hd2160,18:30:10,11,13,13,0.9428090416,13,12,13,13,-114,-110,-110,-110,-112,-110,-110,-13,-12,-12,-12,-12.5,-12,-12,0,1,1,1,0.5,1,1
I9aug,No,hd2160,18:30:11,13,13,8,2.357022604,13,10.5,13,13,-110,-110,-113,-110,-111.5,-110,-110,-12,-12,-13,-12,-12.5,-12,-12,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:12,13,8,8,2.357022604,8,8,8,10.5,-110,-113,-113,-113,-113,-113,-111.5,-12,-13,-13,-13,-13,-13,-12.5,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:13,8,8,8,0,8,8,8,8,-113,-113,-110,-113,-113,-113,-111.5,-13,-13,-12,-13,-13,-13,-12.5,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:14,8,8,8,0,8,8,8,8,-113,-110,-110,-110,-111.5,-110,-110,-13,-12,-12,-12,-12.5,-12,-12,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:15,8,8,7,0.4714045208,8,7.5,8,8,-110,-110,-114,-110,-112,-110,-110,-12,-12,-13,-12,-12.5,-12,-12,1,1,0,1,0.5,1,1
I9aug,No,hd2160,18:30:16,8,7,7,0.4714045208,7,7,7,7.5,-110,-114,-114,-114,-114,-114,-112,-12,-13,-13,-13,-13,-13,-12.5,1,0,0,0,0,0,0.5
I9aug,No,hd2160,18:30:17,7,7,13,2.828427125,7,7,7,10,-114,-114,-108,-114,-114,-114,-111,-13,-13,-13,-13,-13,-13,-13,0,0,1,0,0,0,0.5
I9aug,No,hd2160,18:30:18,7,13,13,2.828427125,13,10,13,13,-114,-108,-108,-108,-111,-108,-108,-13,-13,-13,-13,-13,-13,-13,0,1,1,1,0.5,1,1
I9aug,No,hd2160,18:30:19,13,13,8,2.357022604,13,10.5,13,13,-108,-108,-108,-108,-108,-108,-108,-13,-13,-12,-13,-13,-13,-12.5,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:20,13,8,8,2.357022604,8,8,8,10.5,-108,-108,-108,-108,-108,-108,-108,-13,-12,-12,-12,-12.5,-12,-12,1,1,1,1,1,1,1
I9aug,No,hd2160,18:30:21,8,8,10,0.9428090416,8,8,8,9,-108,-108,-107,-108,-108,-108,-107.5,-12,-12,-13,-12,-12.5,-12,-12,1,1,0,1,0.5,1,1
I9aug,No,hd2160,18:30:22,8,10,10,0.9428090416,10,9,10,10,-108,-107,-107,-107,-107.5,-107,-107,-12,-13,-13,-13,-13,-13,-12.5,1,0,0,0,0,0,0.5
I9aug,No,hd2160,18:30:23,10,10,4,2.828427125,10,7,10,10,-107,-107,-115,-107,-111,-107,-107,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:24,10,4,4,2.828427125,4,4,4,7,-107,-115,-115,-115,-115,-115,-111,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:28,6,7,7,0.4714045208,7,6.5,7,7,-114,-115,-115,-115,-115,-115,-114.5,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:26,4,6,6,0.9428090416,6,5,6,6,-115,-114,-114,-114,-114.5,-114,-114,-13,-12,-12,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:25,4,4,6,0.9428090416,4,4,4,5,-115,-115,-114,-115,-115,-115,-114.5,-13,-13,-12,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:27,6,6,7,0.4714045208,6,6,6,6.5,-114,-114,-115,-114,-114.5,-114,-114,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:29,7,7,7,0,7,7,7,7,-115,-115,-114,-115,-115,-115,-114.5,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:30,7,7,7,0,7,7,7,7,-115,-114,-114,-114,-114.5,-114,-114,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:31,7,7,6,0.4714045208,7,6.5,7,7,-114,-114,-115,-114,-114.5,-114,-114,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:32,7,6,6,0.4714045208,6,6,6,6.5,-114,-115,-115,-115,-115,-115,-114.5,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:33,6,6,10,1.885618083,6,6,6,8,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:34,6,10,10,1.885618083,10,8,10,10,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:35,10,10,10,0,10,10,10,10,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:36,10,10,5,2.357022604,10,7.5,10,10,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:37,10,5,5,2.357022604,5,5,5,7.5,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:38,5,5,5,0,5,5,5,5,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:39,5,5,5,0,5,5,5,5,-115,-115,-115,-115,-115,-115,-115,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:40,5,5,5,0,5,5,5,5,-115,-115,-115,-115,-115,-115,-115,-12,-12,-8,-12,-12,-12,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:41,5,5,5,0,5,5,5,5,-115,-115,-115,-115,-115,-115,-115,-12,-8,-8,-8,-10,-8,-8,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:42,5,5,7,0.9428090416,5,5,5,6,-115,-115,-111,-115,-115,-115,-113,-8,-8,-11,-8,-9.5,-8,-8,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:43,5,7,7,0.9428090416,7,6,7,7,-115,-111,-111,-111,-113,-111,-111,-8,-11,-11,-11,-11,-11,-9.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:44,7,7,9,0.9428090416,7,7,7,8,-111,-111,-111,-111,-111,-111,-111,-11,-11,-12,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:45,7,9,9,0.9428090416,9,8,9,9,-111,-111,-111,-111,-111,-111,-111,-11,-12,-12,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:46,9,9,6,1.414213562,9,7.5,9,9,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:47,9,6,6,1.414213562,6,6,6,7.5,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:48,6,6,6,0,6,6,6,6,-111,-111,-111,-111,-111,-111,-111,-12,-12,-13,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:49,6,6,6,0,6,6,6,6,-111,-111,-111,-111,-111,-111,-111,-12,-13,-13,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:50,6,6,6,0,6,6,6,6,-111,-111,-111,-111,-111,-111,-111,-13,-13,-11,-13,-13,-13,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:51,6,6,6,0,6,6,6,6,-111,-111,-111,-111,-111,-111,-111,-13,-11,-11,-11,-12,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:52,6,6,13,3.299831646,6,6,6,9.5,-111,-111,-111,-111,-111,-111,-111,-11,-11,-12,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:53,6,13,13,3.299831646,13,9.5,13,13,-111,-111,-111,-111,-111,-111,-111,-11,-12,-12,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:54,13,13,7,2.828427125,13,10,13,13,-111,-111,-110,-111,-111,-111,-110.5,-12,-12,-11,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:55,13,7,7,2.828427125,7,7,7,10,-111,-110,-110,-110,-110.5,-110,-110,-12,-11,-11,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:56,7,7,5,0.9428090416,7,6,7,7,-110,-110,-111,-110,-110.5,-110,-110,-11,-11,-12,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:57,7,5,5,0.9428090416,5,5,5,6,-110,-111,-111,-111,-111,-111,-110.5,-11,-12,-12,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:58,5,5,8,1.414213562,5,5,5,6.5,-111,-111,-112,-111,-111.5,-111,-111,-12,-12,-11,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:30:59,5,8,8,1.414213562,8,6.5,8,8,-111,-112,-112,-112,-112,-112,-111.5,-12,-11,-11,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:00,8,8,7,0.4714045208,8,7.5,8,8,-112,-112,-112,-112,-112,-112,-112,-11,-11,-7,-11,-11,-11,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:01,8,7,7,0.4714045208,7,7,7,7.5,-112,-112,-112,-112,-112,-112,-112,-11,-7,-7,-7,-9,-7,-7,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:02,7,7,8,0.4714045208,7,7,7,7.5,-112,-112,-112,-112,-112,-112,-112,-7,-7,-10,-7,-8.5,-7,-7,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:03,7,8,8,0.4714045208,8,7.5,8,8,-112,-112,-112,-112,-112,-112,-112,-7,-10,-10,-10,-10,-10,-8.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:04,8,8,6,0.9428090416,8,7,8,8,-112,-112,-112,-112,-112,-112,-112,-10,-10,-13,-10,-11.5,-10,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:05,8,6,6,0.9428090416,6,6,6,7,-112,-112,-112,-112,-112,-112,-112,-10,-13,-13,-13,-13,-13,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:06,6,6,8,0.9428090416,6,6,6,7,-112,-112,-111,-112,-112,-112,-111.5,-13,-13,-12,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:07,6,8,8,0.9428090416,8,7,8,8,-112,-111,-111,-111,-111.5,-111,-111,-13,-12,-12,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:08,8,8,13,2.357022604,8,8,8,10.5,-111,-111,-109,-111,-111,-111,-110,-12,-12,-12,-12,-12,-12,-12,0,0,1,0,0,0,0.5
I9aug,No,hd2160,18:31:09,8,13,13,2.357022604,13,10.5,13,13,-111,-109,-109,-109,-110,-109,-109,-12,-12,-12,-12,-12,-12,-12,0,1,1,1,0.5,1,1
I9aug,No,hd2160,18:31:10,13,13,6,3.299831646,13,9.5,13,13,-109,-109,-105,-109,-109,-109,-107,-12,-12,-13,-12,-12.5,-12,-12,1,1,1,1,1,1,1
I9aug,No,hd2160,18:31:11,13,6,6,3.299831646,6,6,6,9.5,-109,-105,-105,-105,-107,-105,-105,-12,-13,-13,-13,-13,-13,-12.5,1,1,1,1,1,1,1
I9aug,No,hd2160,18:31:12,6,6,6,0,6,6,6,6,-105,-105,-112,-105,-108.5,-105,-105,-13,-13,-13,-13,-13,-13,-13,1,1,0,1,0.5,1,1
I9aug,No,hd2160,18:31:14,6,6,7,0.4714045208,6,6,6,6.5,-112,-112,-111,-112,-112,-112,-111.5,-13,-13,-14,-13,-13.5,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:15,6,7,7,0.4714045208,7,6.5,7,7,-112,-111,-111,-111,-111.5,-111,-111,-13,-14,-14,-14,-14,-14,-13.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:20,7,7,11,1.885618083,7,7,7,9,-108,-108,-110,-108,-109,-108,-108,-14,-14,-10,-14,-14,-14,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:25,5,5,12,3.299831646,5,5,5,8.5,-113,-113,-109,-113,-113,-113,-111,-8,-8,-7,-8,-8,-8,-7.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:18,7,7,7,0,7,7,7,7,-108,-108,-108,-108,-108,-108,-108,-10,-10,-14,-10,-12,-10,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:23,11,11,5,2.828427125,11,8,11,11,-110,-110,-113,-110,-111.5,-110,-110,-10,-10,-8,-10,-10,-10,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:16,7,7,7,0,7,7,7,7,-111,-111,-108,-111,-111,-111,-109.5,-14,-14,-10,-14,-14,-14,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:19,7,7,7,0,7,7,7,7,-108,-108,-108,-108,-108,-108,-108,-10,-14,-14,-14,-14,-14,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:24,11,5,5,2.828427125,5,5,5,8,-110,-113,-113,-113,-113,-113,-111.5,-10,-8,-8,-8,-9,-8,-8,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:27,12,12,12,0,12,12,12,12,-109,-109,-109,-109,-109,-109,-109,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:22,7,11,11,1.885618083,11,9,11,11,-108,-110,-110,-110,-110,-110,-109,-14,-10,-10,-10,-12,-10,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:17,7,7,7,0,7,7,7,7,-111,-108,-108,-108,-109.5,-108,-108,-14,-10,-10,-10,-12,-10,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:26,5,12,12,3.299831646,12,8.5,12,12,-113,-109,-109,-109,-111,-109,-109,-8,-7,-7,-7,-7.5,-7,-7,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:21,7,7,11,1.885618083,7,7,7,9,-108,-108,-110,-108,-109,-108,-108,-14,-14,-10,-14,-14,-14,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:28,12,12,10,0.9428090416,12,11,12,12,-109,-109,-111,-109,-110,-109,-109,-7,-7,-9,-7,-8,-7,-7,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:29,12,10,10,0.9428090416,10,10,10,11,-109,-111,-111,-111,-111,-111,-110,-7,-9,-9,-9,-9,-9,-8,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:30,10,10,9,0.4714045208,10,9.5,10,10,-111,-111,-112,-111,-111.5,-111,-111,-9,-9,-11,-9,-10,-9,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:31,10,9,9,0.4714045208,9,9,9,9.5,-111,-112,-112,-112,-112,-112,-111.5,-9,-11,-11,-11,-11,-11,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:32,9,9,11,0.9428090416,9,9,9,10,-112,-112,-112,-112,-112,-112,-112,-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:33,9,11,11,0.9428090416,11,10,11,11,-112,-112,-112,-112,-112,-112,-112,-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:34,11,11,10,0.4714045208,11,10.5,11,11,-112,-112,-112,-112,-112,-112,-112,-11,-11,-12,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:35,11,10,10,0.4714045208,10,10,10,10.5,-112,-112,-112,-112,-112,-112,-112,-11,-12,-12,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:36,10,10,9,0.4714045208,10,9.5,10,10,-112,-112,-112,-112,-112,-112,-112,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:37,10,9,9,0.4714045208,9,9,9,9.5,-112,-112,-112,-112,-112,-112,-112,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:38,9,9,9,0,9,9,9,9,-112,-112,-112,-112,-112,-112,-112,-12,-12,-9,-12,-12,-12,-10.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:39,9,9,9,0,9,9,9,9,-112,-112,-112,-112,-112,-112,-112,-12,-9,-9,-9,-10.5,-9,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:40,9,9,14,2.357022604,9,9,9,11.5,-112,-112,-112,-112,-112,-112,-112,-9,-9,-13,-9,-11,-9,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:41,9,14,14,2.357022604,14,11.5,14,14,-112,-112,-112,-112,-112,-112,-112,-9,-13,-13,-13,-13,-13,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:42,14,14,12,0.9428090416,14,13,14,14,-112,-112,-112,-112,-112,-112,-112,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:43,14,12,12,0.9428090416,12,12,12,13,-112,-112,-112,-112,-112,-112,-112,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:44,12,12,10,0.9428090416,12,11,12,12,-112,-112,-112,-112,-112,-112,-112,-13,-13,-14,-13,-13.5,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:45,12,10,10,0.9428090416,10,10,10,11,-112,-112,-112,-112,-112,-112,-112,-13,-14,-14,-14,-14,-14,-13.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:46,10,10,15,2.357022604,10,10,10,12.5,-112,-112,-112,-112,-112,-112,-112,-14,-14,-9,-14,-14,-14,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:47,10,15,15,2.357022604,15,12.5,15,15,-112,-112,-112,-112,-112,-112,-112,-14,-9,-9,-9,-11.5,-9,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:48,15,15,8,3.299831646,15,11.5,15,15,-112,-112,-112,-112,-112,-112,-112,-9,-9,-10,-9,-9.5,-9,-9,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:49,15,8,8,3.299831646,8,8,8,11.5,-112,-112,-112,-112,-112,-112,-112,-9,-10,-10,-10,-10,-10,-9.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:50,8,8,10,0.9428090416,8,8,8,9,-112,-112,-112,-112,-112,-112,-112,-10,-10,-13,-10,-11.5,-10,-10,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:51,8,10,10,0.9428090416,10,9,10,10,-112,-112,-112,-112,-112,-112,-112,-10,-13,-13,-13,-13,-13,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:52,10,10,9,0.4714045208,10,9.5,10,10,-112,-112,-112,-112,-112,-112,-112,-13,-13,-11,-13,-13,-13,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:53,10,9,9,0.4714045208,9,9,9,9.5,-112,-112,-112,-112,-112,-112,-112,-13,-11,-11,-11,-12,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:54,9,9,9,0,9,9,9,9,-112,-112,-112,-112,-112,-112,-112,-11,-11,-12,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:55,9,9,9,0,9,9,9,9,-112,-112,-112,-112,-112,-112,-112,-11,-12,-12,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:56,9,9,9,0,9,9,9,9,-112,-112,-114,-112,-113,-112,-112,-12,-12,-11,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:57,9,9,9,0,9,9,9,9,-112,-114,-114,-114,-114,-114,-113,-12,-11,-11,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:58,9,9,9,0,9,9,9,9,-114,-114,-113,-114,-114,-114,-113.5,-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:31:59,9,9,9,0,9,9,9,9,-114,-113,-113,-113,-113.5,-113,-113,-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:00,9,9,9,0,9,9,9,9,-113,-113,-113,-113,-113,-113,-113,-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:01,9,9,12,1.414213562,9,9,9,10.5,-113,-113,-112,-113,-113,-113,-112.5,-11,-11,-13,-11,-12,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:02,9,12,12,1.414213562,12,10.5,12,12,-113,-112,-112,-112,-112.5,-112,-112,-11,-13,-13,-13,-13,-13,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:03,12,12,9,1.414213562,12,10.5,12,12,-112,-112,-111,-112,-112,-112,-111.5,-13,-13,-12,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:04,12,9,9,1.414213562,9,9,9,10.5,-112,-111,-111,-111,-111.5,-111,-111,-13,-12,-12,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:05,9,9,10,0.4714045208,9,9,9,9.5,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:06,9,10,10,0.4714045208,10,9.5,10,10,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:07,10,10,9,0.4714045208,10,9.5,10,10,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:08,10,9,9,0.4714045208,9,9,9,9.5,-111,-111,-111,-111,-111,-111,-111,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:09,9,9,12,1.414213562,9,9,9,10.5,-111,-111,-111,-111,-111,-111,-111,-12,-12,-13,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:10,9,12,12,1.414213562,12,10.5,12,12,-111,-111,-111,-111,-111,-111,-111,-12,-13,-13,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:11,12,12,9,1.414213562,12,10.5,12,12,-111,-111,-113,-111,-112,-111,-111,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:12,12,9,9,1.414213562,9,9,9,10.5,-111,-113,-113,-113,-113,-113,-112,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:13,9,9,8,0.4714045208,9,8.5,9,9,-113,-113,-113,-113,-113,-113,-113,-13,-13,-12,-13,-13,-13,-12.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:14,9,8,8,0.4714045208,8,8,8,8.5,-113,-113,-113,-113,-113,-113,-113,-13,-12,-12,-12,-12.5,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:15,8,8,12,1.885618083,8,8,8,10,-113,-113,-114,-113,-113.5,-113,-113,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:16,8,12,12,1.885618083,12,10,12,12,-113,-114,-114,-114,-114,-114,-113.5,-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:17,12,12,8,1.885618083,12,10,12,12,-114,-114,-113,-114,-114,-114,-113.5,-12,-12,-11,-12,-12,-12,-11.5,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:18,12,8,8,1.885618083,8,8,8,10,-114,-113,-113,-113,-113.5,-113,-113,-12,-11,-11,-11,-11.5,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:19,8,8,12,1.885618083,8,8,8,10,-113,-113,-113,-113,-113,-113,-113,-11,-11,-13,-11,-12,-11,-11,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:20,8,12,12,1.885618083,12,10,12,12,-113,-113,-113,-113,-113,-113,-113,-11,-13,-13,-13,-13,-13,-12,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:21,12,12,12,0,12,12,12,12,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:22,12,12,12,0,12,12,12,12,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:23,12,12,12,0,12,12,12,12,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:24,12,12,12,0,12,12,12,12,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:25,12,12,13,0.4714045208,12,12,12,12.5,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:26,12,13,13,0.4714045208,13,12.5,13,13,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:27,13,13,11,0.9428090416,13,12,13,13,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:28,13,11,11,0.9428090416,11,11,11,12,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:29,11,11,5,2.828427125,11,8,11,11,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:30,11,5,5,2.828427125,5,5,5,8,-113,-113,-113,-113,-113,-113,-113,-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0,0,0
I9aug,No,hd2160,18:32:31,5,5,6,0.4714045208,5,5,5,5.5,-113,-113,-111,-113,-113,-113,-112,-13,-13,-9,-13,-13,-13,-11,0,0,0,0,0,0,0
